Barcode,Original Barcode,Series GEO,Sample GEO
CY89A_CD45_POS_10_E06_S246_comb_GSM2073357,CY89A_CD45_POS_10_E06_S246_comb,GSE72056,GSM2073357
CY89A_Core_15_E06_S54_comb_GSM2073358,CY89A_Core_15_E06_S54_comb,GSE72056,GSM2073358
CY89A_Core_15_B08_S20_comb_GSM2073359,CY89A_Core_15_B08_S20_comb,GSE72056,GSM2073359
CY89A_CD45_POS_6_H10_S190_comb_GSM2073360,CY89A_CD45_POS_6_H10_S190_comb,GSE72056,GSM2073360
CY89A_CD45_POS_4_G12_S468_comb_GSM2073361,CY89A_CD45_POS_4_G12_S468_comb,GSE72056,GSM2073361
CY89A_CD45_POS_6_B01_S109_comb_GSM2073362,CY89A_CD45_POS_6_B01_S109_comb,GSE72056,GSM2073362
CY89A_CD45_POS_6_G12_S180_comb_GSM2073363,CY89A_CD45_POS_6_G12_S180_comb,GSE72056,GSM2073363
CY89A_CD45_POS_4_D11_S431_comb_GSM2073364,CY89A_CD45_POS_4_D11_S431_comb,GSE72056,GSM2073364
CY89A_Core_15_G09_S81_comb_GSM2073365,CY89A_Core_15_G09_S81_comb,GSE72056,GSM2073365
CY89A_Core_15_F06_S66_comb_GSM2073366,CY89A_Core_15_F06_S66_comb,GSE72056,GSM2073366
CY89A_CD45_POS_10_F02_S254_comb_GSM2073367,CY89A_CD45_POS_10_F02_S254_comb,GSE72056,GSM2073367
CY89A_CD45_POS_4_F10_S454_comb_GSM2073368,CY89A_CD45_POS_4_F10_S454_comb,GSE72056,GSM2073368
CY89A_CD45_POS_6_F07_S163_comb_GSM2073369,CY89A_CD45_POS_6_F07_S163_comb,GSE72056,GSM2073369
CY89A_CD45_POS_6_D01_S133_comb_GSM2073370,CY89A_CD45_POS_6_D01_S133_comb,GSE72056,GSM2073370
CY89A_CD45_POS_4_B01_S397_comb_GSM2073371,CY89A_CD45_POS_4_B01_S397_comb,GSE72056,GSM2073371
CY89A_CD45_POS_6_C12_S132_comb_GSM2073372,CY89A_CD45_POS_6_C12_S132_comb,GSE72056,GSM2073372
CY89A_CD45_POS_6_D08_S140_comb_GSM2073373,CY89A_CD45_POS_6_D08_S140_comb,GSE72056,GSM2073373
CY89A_Core_15_G03_S75_comb_GSM2073374,CY89A_Core_15_G03_S75_comb,GSE72056,GSM2073374
CY89A_CD45_POS_4_A07_S391_comb_GSM2073375,CY89A_CD45_POS_4_A07_S391_comb,GSE72056,GSM2073375
CY89A_CD45_POS_4_B08_S404_comb_GSM2073376,CY89A_CD45_POS_4_B08_S404_comb,GSE72056,GSM2073376
CY89A_Core_15_A04_S4_comb_GSM2073377,CY89A_Core_15_A04_S4_comb,GSE72056,GSM2073377
CY89A_CD45_POS_10_E12_S252_comb_GSM2073378,CY89A_CD45_POS_10_E12_S252_comb,GSE72056,GSM2073378
CY89A_CD45_POS_10_A03_S195_comb_GSM2073379,CY89A_CD45_POS_10_A03_S195_comb,GSE72056,GSM2073379
CY89A_Core_15_D10_S46_comb_GSM2073380,CY89A_Core_15_D10_S46_comb,GSE72056,GSM2073380
CY89A_CD45_POS_4_D01_S421_comb_GSM2073381,CY89A_CD45_POS_4_D01_S421_comb,GSE72056,GSM2073381
CY89A_Core_15_C03_S27_comb_GSM2073382,CY89A_Core_15_C03_S27_comb,GSE72056,GSM2073382
CY89A_CD45_POS_4_H06_S474_comb_GSM2073383,CY89A_CD45_POS_4_H06_S474_comb,GSE72056,GSM2073383
CY89A_CD45_POS_10_H11_S287_comb_GSM2073384,CY89A_CD45_POS_10_H11_S287_comb,GSE72056,GSM2073384
CY89A_Core_15_H08_S92_comb_GSM2073385,CY89A_Core_15_H08_S92_comb,GSE72056,GSM2073385
CY89A_CD45_POS_6_C03_S123_comb_GSM2073386,CY89A_CD45_POS_6_C03_S123_comb,GSE72056,GSM2073386
CY89A_CD45_POS_4_G11_S467_comb_GSM2073387,CY89A_CD45_POS_4_G11_S467_comb,GSE72056,GSM2073387
CY89A_Core_15_D09_S45_comb_GSM2073388,CY89A_Core_15_D09_S45_comb,GSE72056,GSM2073388
CY89A_CD45_POS_4_B03_S399_comb_GSM2073389,CY89A_CD45_POS_4_B03_S399_comb,GSE72056,GSM2073389
CY89A_Core_15_D08_S44_comb_GSM2073390,CY89A_Core_15_D08_S44_comb,GSE72056,GSM2073390
CY89A_CD45_POS_4_G06_S462_comb_GSM2073391,CY89A_CD45_POS_4_G06_S462_comb,GSE72056,GSM2073391
CY89A_CD45_POS_6_A10_S106_comb_GSM2073392,CY89A_CD45_POS_6_A10_S106_comb,GSE72056,GSM2073392
CY89A_CD45_POS_4_E10_S442_comb_GSM2073393,CY89A_CD45_POS_4_E10_S442_comb,GSE72056,GSM2073393
CY89A_CD45_POS_10_H01_S277_comb_GSM2073394,CY89A_CD45_POS_10_H01_S277_comb,GSE72056,GSM2073394
CY89A_CD45_POS_6_F03_S159_comb_GSM2073395,CY89A_CD45_POS_6_F03_S159_comb,GSE72056,GSM2073395
CY89A_Core_15_D06_S42_comb_GSM2073396,CY89A_Core_15_D06_S42_comb,GSE72056,GSM2073396
CY89A_CD45_POS_4_C08_S416_comb_GSM2073397,CY89A_CD45_POS_4_C08_S416_comb,GSE72056,GSM2073397
CY89A_CD45_POS_4_H02_S470_comb_GSM2073398,CY89A_CD45_POS_4_H02_S470_comb,GSE72056,GSM2073398
CY89A_CD45_POS_6_A04_S100_comb_GSM2073399,CY89A_CD45_POS_6_A04_S100_comb,GSE72056,GSM2073399
CY89A_CD45_POS_4_B05_S401_comb_GSM2073400,CY89A_CD45_POS_4_B05_S401_comb,GSE72056,GSM2073400
CY89A_CD45_POS_10_G11_S275_comb_GSM2073401,CY89A_CD45_POS_10_G11_S275_comb,GSE72056,GSM2073401
CY89A_CD45_POS_4_G10_S466_comb_GSM2073402,CY89A_CD45_POS_4_G10_S466_comb,GSE72056,GSM2073402
CY89A_CD45_POS_10_G09_S273_comb_GSM2073403,CY89A_CD45_POS_10_G09_S273_comb,GSE72056,GSM2073403
CY89A_Core_15_B11_S23_comb_GSM2073404,CY89A_Core_15_B11_S23_comb,GSE72056,GSM2073404
CY89A_CD45_POS_4_A03_S387_comb_GSM2073405,CY89A_CD45_POS_4_A03_S387_comb,GSE72056,GSM2073405
CY89A_CD45_POS_6_E04_S148_comb_GSM2073406,CY89A_CD45_POS_6_E04_S148_comb,GSE72056,GSM2073406
CY89A_CD45_POS_4_C11_S419_comb_GSM2073407,CY89A_CD45_POS_4_C11_S419_comb,GSE72056,GSM2073407
CY89A_CD45_POS_6_G05_S173_comb_GSM2073408,CY89A_CD45_POS_6_G05_S173_comb,GSE72056,GSM2073408
CY89A_CD45_POS_6_A12_S108_comb_GSM2073409,CY89A_CD45_POS_6_A12_S108_comb,GSE72056,GSM2073409
CY89A_CD45_POS_4_B11_S407_comb_GSM2073410,CY89A_CD45_POS_4_B11_S407_comb,GSE72056,GSM2073410
CY89A_CD45_POS_4_H09_S477_comb_GSM2073411,CY89A_CD45_POS_4_H09_S477_comb,GSE72056,GSM2073411
CY89A_CD45_POS_4_B10_S406_comb_GSM2073412,CY89A_CD45_POS_4_B10_S406_comb,GSE72056,GSM2073412
CY89A_CD45_POS_10_E11_S251_comb_GSM2073413,CY89A_CD45_POS_10_E11_S251_comb,GSE72056,GSM2073413
CY89A_CD45_POS_4_E06_S438_comb_GSM2073414,CY89A_CD45_POS_4_E06_S438_comb,GSE72056,GSM2073414
CY89A_Core_15_B07_S19_comb_GSM2073415,CY89A_Core_15_B07_S19_comb,GSE72056,GSM2073415
CY89A_Core_15_A06_S6_comb_GSM2073416,CY89A_Core_15_A06_S6_comb,GSE72056,GSM2073416
CY89A_CD45_POS_4_G07_S463_comb_GSM2073417,CY89A_CD45_POS_4_G07_S463_comb,GSE72056,GSM2073417
CY89A_CD45_POS_4_G04_S460_comb_GSM2073418,CY89A_CD45_POS_4_G04_S460_comb,GSE72056,GSM2073418
CY89A_CD45_POS_6_H02_S182_comb_GSM2073419,CY89A_CD45_POS_6_H02_S182_comb,GSE72056,GSM2073419
CY89A_CD45_POS_6_H01_S181_comb_GSM2073420,CY89A_CD45_POS_6_H01_S181_comb,GSE72056,GSM2073420
CY89A_Core_15_F07_S67_comb_GSM2073421,CY89A_Core_15_F07_S67_comb,GSE72056,GSM2073421
CY89A_CD45_POS_6_F09_S165_comb_GSM2073422,CY89A_CD45_POS_6_F09_S165_comb,GSE72056,GSM2073422
CY89A_CD45_POS_6_A08_S104_comb_GSM2073423,CY89A_CD45_POS_6_A08_S104_comb,GSE72056,GSM2073423
CY89A_CD45_POS_6_C09_S129_comb_GSM2073424,CY89A_CD45_POS_6_C09_S129_comb,GSE72056,GSM2073424
CY89A_CD45_POS_4_F06_S450_comb_GSM2073425,CY89A_CD45_POS_4_F06_S450_comb,GSE72056,GSM2073425
CY89A_Core_15_H09_S93_comb_GSM2073426,CY89A_Core_15_H09_S93_comb,GSE72056,GSM2073426
CY89A_CD45_POS_6_G01_S169_comb_GSM2073427,CY89A_CD45_POS_6_G01_S169_comb,GSE72056,GSM2073427
CY89A_CD45_POS_6_B09_S117_comb_GSM2073428,CY89A_CD45_POS_6_B09_S117_comb,GSE72056,GSM2073428
CY89A_Core_15_A12_S12_comb_GSM2073429,CY89A_Core_15_A12_S12_comb,GSE72056,GSM2073429
CY89A_Core_15_B10_S22_comb_GSM2073430,CY89A_Core_15_B10_S22_comb,GSE72056,GSM2073430
CY89A_CD45_POS_4_C10_S418_comb_GSM2073431,CY89A_CD45_POS_4_C10_S418_comb,GSE72056,GSM2073431
CY89A_Core_15_E04_S52_comb_GSM2073432,CY89A_Core_15_E04_S52_comb,GSE72056,GSM2073432
CY89A_CD45_POS_4_B09_S405_comb_GSM2073433,CY89A_CD45_POS_4_B09_S405_comb,GSE72056,GSM2073433
CY89A_Core_15_H11_S95_comb_GSM2073434,CY89A_Core_15_H11_S95_comb,GSE72056,GSM2073434
CY89A_CD45_POS_10_H06_S282_comb_GSM2073435,CY89A_CD45_POS_10_H06_S282_comb,GSE72056,GSM2073435
CY89A_CD45_POS_4_C03_S411_comb_GSM2073436,CY89A_CD45_POS_4_C03_S411_comb,GSE72056,GSM2073436
CY89A_CD45_POS_4_E08_S440_comb_GSM2073437,CY89A_CD45_POS_4_E08_S440_comb,GSE72056,GSM2073437
CY89A_CD45_POS_10_E04_S244_comb_GSM2073438,CY89A_CD45_POS_10_E04_S244_comb,GSE72056,GSM2073438
CY89A_CD45_POS_4_F03_S447_comb_GSM2073439,CY89A_CD45_POS_4_F03_S447_comb,GSE72056,GSM2073439
CY89A_Core_15_A03_S3_comb_GSM2073440,CY89A_Core_15_A03_S3_comb,GSE72056,GSM2073440
CY89A_CD45_POS_6_D11_S143_comb_GSM2073441,CY89A_CD45_POS_6_D11_S143_comb,GSE72056,GSM2073441
CY89A_CD45_POS_6_D07_S139_comb_GSM2073442,CY89A_CD45_POS_6_D07_S139_comb,GSE72056,GSM2073442
CY89A_CD45_POS_4_F11_S455_comb_GSM2073443,CY89A_CD45_POS_4_F11_S455_comb,GSE72056,GSM2073443
CY89A_CD45_POS_4_D09_S429_comb_GSM2073444,CY89A_CD45_POS_4_D09_S429_comb,GSE72056,GSM2073444
CY89A_Core_15_E12_S60_comb_GSM2073445,CY89A_Core_15_E12_S60_comb,GSE72056,GSM2073445
CY89A_Core_15_A10_S10_comb_GSM2073446,CY89A_Core_15_A10_S10_comb,GSE72056,GSM2073446
CY89A_Core_15_D02_S38_comb_GSM2073447,CY89A_Core_15_D02_S38_comb,GSE72056,GSM2073447
CY89A_CD45_POS_10_E07_S247_comb_GSM2073448,CY89A_CD45_POS_10_E07_S247_comb,GSE72056,GSM2073448
CY89A_CD45_POS_4_C01_S409_comb_GSM2073449,CY89A_CD45_POS_4_C01_S409_comb,GSE72056,GSM2073449
CY89A_CD45_POS_6_G04_S172_comb_GSM2073450,CY89A_CD45_POS_6_G04_S172_comb,GSE72056,GSM2073450
CY89A_Core_15_C11_S35_comb_GSM2073451,CY89A_Core_15_C11_S35_comb,GSE72056,GSM2073451
CY89A_CD45_POS_6_A01_S97_comb_GSM2073452,CY89A_CD45_POS_6_A01_S97_comb,GSE72056,GSM2073452
CY89A_CD45_POS_4_G03_S459_comb_GSM2073453,CY89A_CD45_POS_4_G03_S459_comb,GSE72056,GSM2073453
CY89A_Core_15_F10_S70_comb_GSM2073454,CY89A_Core_15_F10_S70_comb,GSE72056,GSM2073454
CY89A_Core_15_H03_S87_comb_GSM2073455,CY89A_Core_15_H03_S87_comb,GSE72056,GSM2073455
CY89A_Core_15_E03_S51_comb_GSM2073456,CY89A_Core_15_E03_S51_comb,GSE72056,GSM2073456
CY89A_CD45_POS_6_B05_S113_comb_GSM2073457,CY89A_CD45_POS_6_B05_S113_comb,GSE72056,GSM2073457
CY89A_Core_15_F08_S68_comb_GSM2073458,CY89A_Core_15_F08_S68_comb,GSE72056,GSM2073458
CY89A_CD45_POS_10_F11_S263_comb_GSM2073459,CY89A_CD45_POS_10_F11_S263_comb,GSE72056,GSM2073459
CY89A_Core_15_D07_S43_comb_GSM2073460,CY89A_Core_15_D07_S43_comb,GSE72056,GSM2073460
CY89A_CD45_POS_6_G08_S176_comb_GSM2073461,CY89A_CD45_POS_6_G08_S176_comb,GSE72056,GSM2073461
CY89A_CD45_POS_4_E03_S435_comb_GSM2073462,CY89A_CD45_POS_4_E03_S435_comb,GSE72056,GSM2073462
CY89A_CD45_POS_10_F12_S264_comb_GSM2073463,CY89A_CD45_POS_10_F12_S264_comb,GSE72056,GSM2073463
CY89A_CD45_POS_6_B04_S112_comb_GSM2073464,CY89A_CD45_POS_6_B04_S112_comb,GSE72056,GSM2073464
CY89A_CD45_POS_6_A09_S105_comb_GSM2073465,CY89A_CD45_POS_6_A09_S105_comb,GSE72056,GSM2073465
CY89A_CD45_POS_6_C05_S125_comb_GSM2073466,CY89A_CD45_POS_6_C05_S125_comb,GSE72056,GSM2073466
CY89A_CD45_POS_10_A05_S197_comb_GSM2073467,CY89A_CD45_POS_10_A05_S197_comb,GSE72056,GSM2073467
CY89A_CD45_POS_4_F01_S445_comb_GSM2073468,CY89A_CD45_POS_4_F01_S445_comb,GSE72056,GSM2073468
CY89COREQ1_C11_S323_comb_GSM2073469,CY89COREQ1_C11_S323_comb,GSE72056,GSM2073469
CY89COREQ1_G02_S362_comb_GSM2073470,CY89COREQ1_G02_S362_comb,GSE72056,GSM2073470
CY89COREQ1_A01_S289_comb_GSM2073471,CY89COREQ1_A01_S289_comb,GSE72056,GSM2073471
CY89NEG_C11_S35_comb_GSM2073472,CY89NEG_C11_S35_comb,GSE72056,GSM2073472
CY89COREQ1_A02_S290_comb_GSM2073473,CY89COREQ1_A02_S290_comb,GSE72056,GSM2073473
CY89NEG_E07_S55_comb_GSM2073474,CY89NEG_E07_S55_comb,GSE72056,GSM2073474
CY89CORE11_G02_S170_comb_GSM2073475,CY89CORE11_G02_S170_comb,GSE72056,GSM2073475
CY89COREQ1_A04_S292_comb_GSM2073476,CY89COREQ1_A04_S292_comb,GSE72056,GSM2073476
CY89CORE11_A11_S107_comb_GSM2073477,CY89CORE11_A11_S107_comb,GSE72056,GSM2073477
CY89COREQ1_E09_S345_comb_GSM2073478,CY89COREQ1_E09_S345_comb,GSE72056,GSM2073478
CY89COREQ1_B07_S307_comb_GSM2073479,CY89COREQ1_B07_S307_comb,GSE72056,GSM2073479
CY75_1FNA_E07_S535_comb_GSM2073480,CY75_1FNA_E07_S535_comb,GSE72056,GSM2073480
CY89COREQ1_H02_S374_comb_GSM2073481,CY89COREQ1_H02_S374_comb,GSE72056,GSM2073481
CY89CORE11_F05_S161_comb_GSM2073482,CY89CORE11_F05_S161_comb,GSE72056,GSM2073482
CY89NEG_C03_S27_comb_GSM2073483,CY89NEG_C03_S27_comb,GSE72056,GSM2073483
CY89FNAQ2_B12_S408_comb_GSM2073484,CY89FNAQ2_B12_S408_comb,GSE72056,GSM2073484
CY89CORE11_B10_S118_comb_GSM2073485,CY89CORE11_B10_S118_comb,GSE72056,GSM2073485
CY89FNA_C01_S217_comb_GSM2073486,CY89FNA_C01_S217_comb,GSE72056,GSM2073486
CY89COREQ1_H09_S381_comb_GSM2073487,CY89COREQ1_H09_S381_comb,GSE72056,GSM2073487
CY89NEG_B03_S15_comb_GSM2073488,CY89NEG_B03_S15_comb,GSE72056,GSM2073488
CY89COREQ1_F11_S359_comb_GSM2073489,CY89COREQ1_F11_S359_comb,GSE72056,GSM2073489
CY89FNA_E08_S248_comb_GSM2073490,CY89FNA_E08_S248_comb,GSE72056,GSM2073490
CY89NEG_G01_S73_comb_GSM2073491,CY89NEG_G01_S73_comb,GSE72056,GSM2073491
CY89FNAQ2_F06_S450_comb_GSM2073492,CY89FNAQ2_F06_S450_comb,GSE72056,GSM2073492
CY89CORE11_A04_S100_comb_GSM2073493,CY89CORE11_A04_S100_comb,GSE72056,GSM2073493
CY89NEG_H11_S95_comb_GSM2073494,CY89NEG_H11_S95_comb,GSE72056,GSM2073494
CY89COREQ1_D09_S333_comb_GSM2073495,CY89COREQ1_D09_S333_comb,GSE72056,GSM2073495
CY89NEG_F05_S65_comb_GSM2073496,CY89NEG_F05_S65_comb,GSE72056,GSM2073496
CY89COREQ1_H03_S375_comb_GSM2073497,CY89COREQ1_H03_S375_comb,GSE72056,GSM2073497
CY89NEG_F07_S67_comb_GSM2073498,CY89NEG_F07_S67_comb,GSE72056,GSM2073498
CY89CORE11_E10_S154_comb_GSM2073499,CY89CORE11_E10_S154_comb,GSE72056,GSM2073499
CY89NEG_E06_S54_comb_GSM2073500,CY89NEG_E06_S54_comb,GSE72056,GSM2073500
CY89FNAQ2_G07_S463_comb_GSM2073501,CY89FNAQ2_G07_S463_comb,GSE72056,GSM2073501
CY89CORE11_B04_S112_comb_GSM2073502,CY89CORE11_B04_S112_comb,GSE72056,GSM2073502
CY89FNA_G11_S275_comb_GSM2073503,CY89FNA_G11_S275_comb,GSE72056,GSM2073503
CY89COREQ1_F09_S357_comb_GSM2073504,CY89COREQ1_F09_S357_comb,GSE72056,GSM2073504
CY89CORE11_A05_S101_comb_GSM2073505,CY89CORE11_A05_S101_comb,GSE72056,GSM2073505
CY89CORE11_B06_S114_comb_GSM2073506,CY89CORE11_B06_S114_comb,GSE72056,GSM2073506
CY89NEG_A06_S6_comb_GSM2073507,CY89NEG_A06_S6_comb,GSE72056,GSM2073507
CY75_1FNA_G09_S561_comb_GSM2073508,CY75_1FNA_G09_S561_comb,GSE72056,GSM2073508
CY89CORE11_D09_S141_comb_GSM2073509,CY89CORE11_D09_S141_comb,GSE72056,GSM2073509
CY89FNAQ2_B02_S398_comb_GSM2073510,CY89FNAQ2_B02_S398_comb,GSE72056,GSM2073510
CY75_1FNA_A08_S488_comb_GSM2073511,CY75_1FNA_A08_S488_comb,GSE72056,GSM2073511
CY89FNAQ2_C04_S412_comb_GSM2073512,CY89FNAQ2_C04_S412_comb,GSE72056,GSM2073512
CY75_1FNA_G07_S559_comb_GSM2073513,CY75_1FNA_G07_S559_comb,GSE72056,GSM2073513
CY89FNAQ2_C11_S419_comb_GSM2073514,CY89FNAQ2_C11_S419_comb,GSE72056,GSM2073514
CY89FNA_E05_S245_comb_GSM2073515,CY89FNA_E05_S245_comb,GSE72056,GSM2073515
CY89COREQ1_G08_S368_comb_GSM2073516,CY89COREQ1_G08_S368_comb,GSE72056,GSM2073516
CY89FNA_D02_S230_comb_GSM2073517,CY89FNA_D02_S230_comb,GSE72056,GSM2073517
CY89COREQ1_E05_S341_comb_GSM2073518,CY89COREQ1_E05_S341_comb,GSE72056,GSM2073518
CY89COREQ1_H07_S379_comb_GSM2073519,CY89COREQ1_H07_S379_comb,GSE72056,GSM2073519
CY75_1FNA_H02_S566_comb_GSM2073520,CY75_1FNA_H02_S566_comb,GSE72056,GSM2073520
CY75_1FNA_G12_S564_comb_GSM2073521,CY75_1FNA_G12_S564_comb,GSE72056,GSM2073521
CY89NEG_H06_S90_comb_GSM2073522,CY89NEG_H06_S90_comb,GSE72056,GSM2073522
CY89FNAQ2_H03_S471_comb_GSM2073523,CY89FNAQ2_H03_S471_comb,GSE72056,GSM2073523
CY75_1FNA_F01_S541_comb_GSM2073524,CY75_1FNA_F01_S541_comb,GSE72056,GSM2073524
CY89CORE11_F03_S159_comb_GSM2073525,CY89CORE11_F03_S159_comb,GSE72056,GSM2073525
CY89FNAQ2_B10_S406_comb_GSM2073526,CY89FNAQ2_B10_S406_comb,GSE72056,GSM2073526
CY89COREQ1_B04_S304_comb_GSM2073527,CY89COREQ1_B04_S304_comb,GSE72056,GSM2073527
CY89FNA_A02_S194_comb_GSM2073528,CY89FNA_A02_S194_comb,GSE72056,GSM2073528
CY89FNA_D05_S233_comb_GSM2073529,CY89FNA_D05_S233_comb,GSE72056,GSM2073529
CY89COREQ1_C03_S315_comb_GSM2073530,CY89COREQ1_C03_S315_comb,GSE72056,GSM2073530
CY89NEG_A03_S3_comb_GSM2073531,CY89NEG_A03_S3_comb,GSE72056,GSM2073531
CY89COREQ1_D01_S325_comb_GSM2073532,CY89COREQ1_D01_S325_comb,GSE72056,GSM2073532
CY89FNAQ2_C01_S409_comb_GSM2073533,CY89FNAQ2_C01_S409_comb,GSE72056,GSM2073533
CY89CORE11_G08_S176_comb_GSM2073534,CY89CORE11_G08_S176_comb,GSE72056,GSM2073534
CY89FNA_A03_S195_comb_GSM2073535,CY89FNA_A03_S195_comb,GSE72056,GSM2073535
CY89COREQ1_D03_S327_comb_GSM2073536,CY89COREQ1_D03_S327_comb,GSE72056,GSM2073536
CY89NEG_A02_S2_comb_GSM2073537,CY89NEG_A02_S2_comb,GSE72056,GSM2073537
CY89FNA_C06_S222_comb_GSM2073538,CY89FNA_C06_S222_comb,GSE72056,GSM2073538
CY89NEG_E02_S50_comb_GSM2073539,CY89NEG_E02_S50_comb,GSE72056,GSM2073539
CY89CORE11_F07_S163_comb_GSM2073540,CY89CORE11_F07_S163_comb,GSE72056,GSM2073540
CY89COREQ1_E02_S338_comb_GSM2073541,CY89COREQ1_E02_S338_comb,GSE72056,GSM2073541
CY89CORE11_A09_S105_comb_GSM2073542,CY89CORE11_A09_S105_comb,GSE72056,GSM2073542
CY89FNAQ2_D04_S424_comb_GSM2073543,CY89FNAQ2_D04_S424_comb,GSE72056,GSM2073543
CY89COREQ1_E11_S347_comb_GSM2073544,CY89COREQ1_E11_S347_comb,GSE72056,GSM2073544
CY89NEG_D12_S48_comb_GSM2073545,CY89NEG_D12_S48_comb,GSE72056,GSM2073545
CY89FNA_G10_S274_comb_GSM2073546,CY89FNA_G10_S274_comb,GSE72056,GSM2073546
CY89COREQ1_C02_S314_comb_GSM2073547,CY89COREQ1_C02_S314_comb,GSE72056,GSM2073547
CY89CORE11_C08_S128_comb_GSM2073548,CY89CORE11_C08_S128_comb,GSE72056,GSM2073548
CY89FNA_G05_S269_comb_GSM2073549,CY89FNA_G05_S269_comb,GSE72056,GSM2073549
CY89CORE11_D11_S143_comb_GSM2073550,CY89CORE11_D11_S143_comb,GSE72056,GSM2073550
CY89FNA_E07_S247_comb_GSM2073551,CY89FNA_E07_S247_comb,GSE72056,GSM2073551
CY89FNA_B07_S211_comb_GSM2073552,CY89FNA_B07_S211_comb,GSE72056,GSM2073552
CY89COREQ1_D10_S334_comb_GSM2073553,CY89COREQ1_D10_S334_comb,GSE72056,GSM2073553
CY89FNA_C08_S224_comb_GSM2073554,CY89FNA_C08_S224_comb,GSE72056,GSM2073554
CY89FNA_G03_S267_comb_GSM2073555,CY89FNA_G03_S267_comb,GSE72056,GSM2073555
CY89CORE11_H06_S186_comb_GSM2073556,CY89CORE11_H06_S186_comb,GSE72056,GSM2073556
CY89FNAQ2_F12_S456_comb_GSM2073557,CY89FNAQ2_F12_S456_comb,GSE72056,GSM2073557
CY89COREQ1_F05_S353_comb_GSM2073558,CY89COREQ1_F05_S353_comb,GSE72056,GSM2073558
CY89FNA_D07_S235_comb_GSM2073559,CY89FNA_D07_S235_comb,GSE72056,GSM2073559
CY89COREQ1_D11_S335_comb_GSM2073560,CY89COREQ1_D11_S335_comb,GSE72056,GSM2073560
CY89FNA_G02_S266_comb_GSM2073561,CY89FNA_G02_S266_comb,GSE72056,GSM2073561
CY89FNA_F08_S260_comb_GSM2073562,CY89FNA_F08_S260_comb,GSE72056,GSM2073562
CY89NEG_F04_S64_comb_GSM2073563,CY89NEG_F04_S64_comb,GSE72056,GSM2073563
CY89NEG_D05_S41_comb_GSM2073564,CY89NEG_D05_S41_comb,GSE72056,GSM2073564
CY75_1FNA_E11_S539_comb_GSM2073565,CY75_1FNA_E11_S539_comb,GSE72056,GSM2073565
CY89NEG_F08_S68_comb_GSM2073566,CY89NEG_F08_S68_comb,GSE72056,GSM2073566
CY89CORE11_D05_S137_comb_GSM2073567,CY89CORE11_D05_S137_comb,GSE72056,GSM2073567
CY89COREQ1_E06_S342_comb_GSM2073568,CY89COREQ1_E06_S342_comb,GSE72056,GSM2073568
CY89CORE11_A03_S99_comb_GSM2073569,CY89CORE11_A03_S99_comb,GSE72056,GSM2073569
CY89FNA_A01_S193_comb_GSM2073570,CY89FNA_A01_S193_comb,GSE72056,GSM2073570
CY75_1FNA_H08_S572_comb_GSM2073571,CY75_1FNA_H08_S572_comb,GSE72056,GSM2073571
CY89COREQ1_C12_S324_comb_GSM2073572,CY89COREQ1_C12_S324_comb,GSE72056,GSM2073572
CY89COREQ1_E10_S346_comb_GSM2073573,CY89COREQ1_E10_S346_comb,GSE72056,GSM2073573
CY89NEG_A07_S7_comb_GSM2073574,CY89NEG_A07_S7_comb,GSE72056,GSM2073574
CY89COREQ1_B10_S310_comb_GSM2073575,CY89COREQ1_B10_S310_comb,GSE72056,GSM2073575
CY89COREQ1_A08_S296_comb_GSM2073576,CY89COREQ1_A08_S296_comb,GSE72056,GSM2073576
CY89FNAQ2_G05_S461_comb_GSM2073577,CY89FNAQ2_G05_S461_comb,GSE72056,GSM2073577
CY75_1FNA_E12_S540_comb_GSM2073578,CY75_1FNA_E12_S540_comb,GSE72056,GSM2073578
CY89NEG_B01_S13_comb_GSM2073579,CY89NEG_B01_S13_comb,GSE72056,GSM2073579
CY89FNAQ2_C06_S414_comb_GSM2073580,CY89FNAQ2_C06_S414_comb,GSE72056,GSM2073580
CY89FNAQ2_A03_S387_comb_GSM2073581,CY89FNAQ2_A03_S387_comb,GSE72056,GSM2073581
CY89COREQ1_G11_S371_comb_GSM2073582,CY89COREQ1_G11_S371_comb,GSE72056,GSM2073582
CY75_1FNA_A03_S483_comb_GSM2073583,CY75_1FNA_A03_S483_comb,GSE72056,GSM2073583
CY89CORE11_B08_S116_comb_GSM2073584,CY89CORE11_B08_S116_comb,GSE72056,GSM2073584
CY89CORE11_E12_S156_comb_GSM2073585,CY89CORE11_E12_S156_comb,GSE72056,GSM2073585
CY89COREQ1_D06_S330_comb_GSM2073586,CY89COREQ1_D06_S330_comb,GSE72056,GSM2073586
CY89COREQ1_B08_S308_comb_GSM2073587,CY89COREQ1_B08_S308_comb,GSE72056,GSM2073587
CY89CORE11_E07_S151_comb_GSM2073588,CY89CORE11_E07_S151_comb,GSE72056,GSM2073588
CY89NEG_D04_S40_comb_GSM2073589,CY89NEG_D04_S40_comb,GSE72056,GSM2073589
CY89FNAQ2_D06_S426_comb_GSM2073590,CY89FNAQ2_D06_S426_comb,GSE72056,GSM2073590
CY89NEG_G08_S80_comb_GSM2073591,CY89NEG_G08_S80_comb,GSE72056,GSM2073591
CY89COREQ1_G07_S367_comb_GSM2073592,CY89COREQ1_G07_S367_comb,GSE72056,GSM2073592
CY89FNAQ2_E10_S442_comb_GSM2073593,CY89FNAQ2_E10_S442_comb,GSE72056,GSM2073593
